,score,review
1344,1.304858922958374,"After perusing the large amount of comments on this movie it is clear that there are two kinds of science fiction movie-goers. There are the ones who are well read, extremely literate, and intelligent"
741,1.30562162399292,"Lucy Alexis Liu and Cillian Murphy are both excellent actors, who can certainly rise to any acting challenge put to them.<br /><br />Unfortunately 'Watching the Detectives (2007)' offers only one to b"
164,1.3062005043029785,"As a fan of Eric Rohmer's studies of the contemporary war between the sexes, I was very eager to see ""The Lady and The Duke (L'Anglaise et le duc)"" for how he would treat men and women during a real w"
145,1.3073172569274902,"This early Pia Zadora vehicle followed a familiar Harold Robbins formula: ambitious main character wallows in decadence while pursuing the path to the top of some randomly chosen but glamorous world, "
1281,1.3076093196868896,"An actor's first film is usually something one can afford to miss - it's often that first job where the lack of film experience by everyone involved is truly on display, and this film is no exception."
544,1.30867600440979,"I had high expectations for this indie having perused the many thumbs up reviews. Then....<br /><br />Here's my additional 'two cents' to the already posted, excellent 'lost in translation' review. Pr"
1428,1.3089457750320435,"I respect Alex Cox the filmmaker, I really do. He's like the kid at school who you think at first is just trying a little too hard to be ""different"", a literary punk-rocker who has dipped more than hi"
2592,1.309018611907959,"There have been some funny movies about spirits to come out of Hollywood. Cary Grant was an angel in ""The Bishop's Wife"" (1947). Of course the best were the Topper movies in the late '30s-early '40s. "
3019,1.3104993104934692,"The explosion of TV channels must be eternally grateful to the Randolph Scott Western production line, because any any moment there must be one of what seems like a hundred Randolph Scott movies playi"
1561,1.3105584383010864,"Although I have enjoyed Bing Crosby in other movies, I find this movie to be particularly grating. Maybe because I'm from a different era and a different country, but I found Crosby's continual refere"
2100,1.3106327056884766,"I saw this film on the History Channel today (in 2006). First of all, I realize that this is not a documentary -- that it is a drama. But, one might hope that at least the critical ""facts"" that the st"
748,1.3150293827056885,"The films of UPA are surprisingly well rated on IMDb despite the fact that the animation quality is light-years behind that of Looney Toons, Disney and MGM at their prime. Sadly, due to rising costs i"
1860,1.3152141571044922,I watched mask in the 80's and it's currently showing on Fox Kids in the UK (very late at night). I remember thinking that it was kinda cool back in the day and had a couple of the toys too but watchi
1435,1.3172283172607422,"Being a filmmaker myself, and possessing a somewhat dark and subversive sense of humour, I thought I was in for a treat when I took home ""My Wrongs..."" (not that the DVD cover gives anything away, ins"
950,1.3177001476287842,"At the beginning we get to see the start of a secret council of some sorts. It all looks very promising from the get go. With some supernatural elements thrown in, the mystery gets more interesting by"
1073,1.3181896209716797,"I am still shuddering at the thought of EVER seeing this movie again.<br /><br />I have seen action films, I have even liked quite a few of them, but this one goes over the top.<br /><br />Not only do"
2250,1.3195970058441162,"I usually come on this website prior to going to the movies, as I like to see what other people think of the movie. I read many reviews which said 'thriller not a horror movie'. This prompted me to gi"
2520,1.3197880983352661,"This movie features a gorgeous brunette named Danielle Petty. She has stunning green eyes, and is in the first few scenes and the last scene. She is the only thing about this movie that is not repulsi"
1979,1.3201062679290771,"The late 80's saw an inexplicable rash of supernatural horror films set in gloomy penitentiary settings. Renny Harlin's superbly gritty and moody ""Prison"" got the whole haunted hoosegow ball rolling; "
28,1.3205738067626953,"Ascension is actually a step up in terms of what the original movie was in story and in special effects. Jason Scott Lee Is good as a vampire hunter looking for the count himself (if you remember him,"
694,1.32112717628479,"I watched this movie last night and hoped for the best after watching all the cool trailers.Even the cover of the DVD looked good.As soon as I started watching it I was thinking like others ""oh my God"
700,1.3218791484832764,When a comedy movie boasts its marvelous soundtrack on the back cover you know your not dealing with a top notch movie. I rented this movie with friends expecting to get some chuckles but overall to g
1732,1.323563575744629,"The original ""les visiteurs"" was original, hilarious, interesting, balanced and near perfect. LV2 must be a candidate for ""Worst first sequel to a really good film"". In LV2 everyone keeps shouting, wh"
2215,1.3235636949539185,"The original ""les visiteurs"" was original, hilarious, interesting, balanced and near perfect. LV2 must be a candidate for ""Worst first sequel to a really good film"". In LV2 everyone keeps shouting, wh"
1595,1.323655128479004,David Mackenzie's follow-up to the brilliant Young Adam wants to be a feel-good underdog story of a lonely voyeur who is trying to confront some psycho-sexual issues with his dead mother. It wants to 
2189,1.324088454246521,"You know those films that have you trapped in the cinema? You're stuck there in the best seat in the house, centre of the row in your own special sweet spot that you swapped three times before you got"
2876,1.3241112232208252,"You know how everyone jokes about the acting in porno movies? Well if you've always found the plot line of a porn to captivate your interest, then this movie is for you. It truly was like a porn witho"
1882,1.325518250465393,while watching this movie I got sick. I have been grewing up with Pippi and every time was a real pleasure. when my wife came to Sweden she was looking at the oldies and had a real good laugh. but thi
2781,1.325823187828064,"Lois Weber, self proclaimed missionary via the cinema, wrote, directed and produced other films on controversial subjects, but this may be the first to get wide viewing, thanks to TCM. This film is he"
3032,1.3266531229019165,Oh where to begin. The cinematography was great. When the movie first started because of the initial landscape scenes I thought that I was in for a good movie. Then the cgi Bigfoot showed up .It looke
186,1.3277637958526611,Warning: This review contains minor spoilers.<br /><br />Well the writers of the first Tremors are officially out of ideas. I'm a big fan of the first movie and the first two sequels are pretty good f
575,1.327774167060852,"I really did like this show, once upon a time. That is, until I realized all the faults in it. It's so unrealistic. I know it's fiction, but it isn't even the slightest bit believable. Here's why. **S"
1006,1.3298063278198242,Serum starts as Eddie (Derek Phillips) is delighted to learn he has been accepted into medical school to carry on the family tradition of becoming an MD like his father Richard (Dennis O'Neill) & his 
2045,1.3298413753509521,"This film concerns a very young girl, Cassie, (Melissa Sagemiller) who leaves her family and heads off to become a college freshman. One night Cassie and her friends decide to go to a wild party with "
370,1.3303762674331665,"SPOILERS (ALTHOUGH NONE THAT AREN'T REVEALED IN THE FIRST TWO MINUTES OF THE MOVIE)<br /><br />Robin Williams is actually quite good in this as the friendly, lonely, emotionally stunted loser Sy. He m"
2066,1.3304643630981445,It is a good film for kids who love dogs. It runs a bit slow early on but ends if a flurry of gooped up De Vil. The basic plot is the same as the first movie. The bright side of the movie for adults i
2611,1.331148386001587,"Just what we need! Another remake of vintage Hollywood cinema, with Eddie Murphy miscast again in his second time around after THE NUTTY PROFESSOR (1996)! This shows why we're running out of special i"
2982,1.3311687707901,"This movie surely has one of the strangest themes in history -- right up there with Ed Wood's impassioned defense of cross-dressing in ""Glen or Glenda?""<br /><br />The subject: playing bridge. The Par"
1717,1.3311893939971924,"I picked this movie up to replace the dismal choice of daytime television and to go with my thirst for femme fatales. Well, for the previous, it is better than daytime television....though I'm not sur"
1654,1.331284999847412,I can't believe this is on DVD. Even less it was available at my local video store.<br /><br />Some argue this is a good movie if you take in consideration it had only a 4000$ budget. I find this funn
1510,1.3315333127975464,A serial killer dies in a snowstorm and gets mutated into Frosty the Snowman's evil twin. Then goes on a killing spree. Interesting plot. Sounds scary. And it is scary. If you're five years old. Other
2466,1.3319735527038574,Alicianne (Laurel Barnett) becomes a live in babysitter for young Rosalie Nordon (Rosalione Cole) who has recently lost her mother. But Rosalie misses her dead mother a lot and continuously visits her
2353,1.3325774669647217,"""Blood of the Sacred, Blood of the Damned"" is the third installment of the Gabriel Knight games, a series of adventure games about the roguish writer/paranormal detective, Gabriel Knight. Gabriel and "
2436,1.3325914144515991,"A cast of 1980's TV movie and TV series guest stars (Misty Rowe, Pamela Hemsley,Clevon Little, Seymour Cassel among several others)in the story of a photographer who has dreams about killing his model"
2143,1.333107352256775,"Four years after making his directorial debut with the art-house snoozer ""Welcome To L.A."", Alan Rudolph shows us what he really wanted from Hollywood was to be one of the guys. ""Roadie"" is a frat-boy"
31,1.3349089622497559,"I found myself very caught up in this movie, at least at the beginning, and any credit I give to this movie, is Lacey Chabert, she was fantastic!! But thats where it ends. I seem to be very good at fi"
1071,1.3359968662261963,"The beginning of the 90s brought many ""quirky"" and ""off-beat"" independent films, a particular sub-genre of which is the semi-spiritual desert crime movie. Others of note are ""Wild at Heart"", ""From Dus"
2738,1.3360971212387085,What is most striking about this semi-musical set in 1920s Berlin is the marvelous cinematography and editing. It's top of the line from First National in these departments. The story is mildly engagi
70,1.3380632400512695,"I guess I only have myself to blame for the gigantic disillusion that is ""Entrails of a Virgin"". You already know not to expect a cinematic masterpiece when you see a juicy and proudly promoted title "
561,1.3405215740203857,"Its like if you took the general themes of The Usual Suspects and Fightclub, take away all their style and class and mixed them together with a lot of pretentious new wave ""i'm intellectual so my movi"
720,1.3407127857208252,"It is true that some fans of Peter Sellers work may be disappointed with this, his last venture. But surely any fan of Sellers will find delight in all of his films, simply because of the man's huge t"
1602,1.341234564781189,"I do admit that my review is from a 2006 point of view, nearly 30 years after the making of this movie and at the time of its conception, it may have been a brilliant horror/thriller movie.<br /><br /"
3034,1.3425880670547485,"The best thing I can say about this film is that it is well-paced. It did not fall flat. The next best things are the supporting performances by the actor playing foppish groom-to-be Edward, the alway"
385,1.3429617881774902,"It's like this ... you put in the DVD and the most professional-looking thing you see over the next ninety minutes is the logo of the distribution company. And at this point, you know you've just been"
2383,1.3440266847610474,"The lovely Eva Longoria Parker plays Kate, who dies after an ice angel crushes her before the ""I do's"" with fiancé Henry(Paul Rudd). After two years Henry has yet to move on and his sister Chloe(Linds"
529,1.344441294670105,"Okay, when I came on the board for this movie, I was really expecting people to be making fun of it. I was surprised to see that people over the age of 7 liked it. I enjoyed the movie... but only b/c "
644,1.3462728261947632,"Seeing this movie, as I just did for the first time on Turner Classic (which lists it as ""Dangerous Female""), can only multiply your appreciation for the 1941 Bogart-Astor version. Ricardo Cortez must"
456,1.346657633781433,"The documentary revolves around Eva Mozes Kor, a holocaust survivor, part of Mengele's experiments on twins, consisting primarily her version of what happened at Auschwitz, and a comparison of the emo"
1751,1.3474788665771484,"If you enjoy seeing what must have started as a 2 hour movie in unconnected bursts of unwatchability, you'll love this film. Otherwise, you'll just wonder how they could have made such a film from som"
975,1.3475382328033447,"You've heard it said to live every moment as if it's your last? Whether it's your last day or not, I beg you not to waste any part of it watching this! Nichole Hiltz provides some nice moments of eye "
2826,1.3485541343688965,"Unusual? Yes!<br /><br />Unusual setting for an American wartime movie, New Zealand.<br /><br />Unusual subject matter, four sisters and their relationships with American soldiers, from one bearing th"
1636,1.3489269018173218,"Two years ago at Sundance I loved Josh Kornbluth's directing debut-Haiku Tunnel. So I was looking forward to his brother (and frequent collaborator) Jacob's, The Best Thief in the World. This is a dra"
1204,1.3497337102890015,"I'm a big fan of Italian films from the seventies, and I wouldn't hesitate to list the beautiful Barbara Bouchet among my favourite actresses of all time, so I did go into this film with some hopes. H"
2312,1.3505373001098633,"As good an advert for republicanism as you're ever likely to see,""Mayerling""is an everyday story of royal folk in late nineteenth century Austria.Set during one of Europe's seemingly incessant interna"
673,1.3519917726516724,"What's written on the poster is: ""At birth he was given 6 years to live... At 34 he takes the journey of a lifetime."" Ami is an American-born Israeli who was diagnosed with Muscular Dystrophy disease "
1351,1.3520342111587524,"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the "
1314,1.3520351648330688,"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the "
687,1.35306715965271,"When I was a kid, I remember watching this while visiting a friend of our ""Uncle"" Phil. We're Back! A Dinosaur's Story is a silly cartoon about a dinosaur called Rex (voiced by the wonderful John Good"
2932,1.3534164428710938,"If you are under the age of 6 or 7, then you're going to really enjoy this movie. My youngest daughter is glued to the TV when she watches it. As an adult, I can't stand it!! I'm all up for sequels..."
1858,1.354038119316101,"I remember going to see the movie in the summer of '78 with my parents, and being pretty into it at the time. Of course, I was seven at the time.<br /><br />Right before the Jackson movies came out, m"
105,1.354185938835144,"Let's start by the simple lines. From the viewer's side, there a couple of good ""director details"", some points of view at the movie scenes that are nice. The special effects are good enough, a good a"
552,1.3542966842651367,What did the director think? Everybody who has read the biography of Artemisia is left impressed by her guts to face a public rape trial in Renaissance times and even suffer torture in order to show t
2550,1.3545702695846558,"I read James Hawes book. It was pretty neat, not great, but entertaining enough. Without having read the book I wouldn't have had the slightest idea what was going on, and it was still a stretch with "
425,1.355451226234436,"Being a fan of cheesy horror movies, I saw this in my video shop and thought I would give it a try. Now that I've seen it I wish it upon no living soul on the planet. I get my movie rentals for free, "
1665,1.3557507991790771,"Manoj Agrawal after the failure of PARDESI BABU(1998) returned with this film<br /><br />The film has Govinda in 8-9 roles, as his father, mother, grandfather, sister and later-on he also has disguise"
2051,1.3567426204681396,"OK this movie was really ""unique"" shall we say. Carrie Fisher was by far the most talented in the movie, even though it is said she had a coke problem during the movie. but she said that she can't rem"
1165,1.3584271669387817,I watched this movie when I was a young lad full of raging hormones and it was about as sexy a movie as I had ever seen-or ever was to see. It may not have been a great movie. My guess is it wasn't. I
466,1.358628511428833,"The problem with ""The Killer Elite"" is that just by seeking this film out, and investing time to watch it, you are putting more effort into the experience than many of its principals did, particularly"
2040,1.3597160577774048,Horror/Sci-Fi that is interesting as it is laughable. F/X pretty good...for what you manage to see. A made for TV thriller that is not as bad as the worst of them. Jeffrey Coombs plays a brilliant alt
1250,1.3598206043243408,"9, the film I've been looking forward to for months.... was little more then a disappointment.<br /><br />I was deeply surprised by 9's lack of story and strange character development. All the awesome"
2623,1.3614256381988525,"I saw this film at the Rotterdam Festival, as did presumably all the other voters. The Director was present and seemed to have worked very hard and be very committed to the project, which I think expl"
91,1.3615641593933105,"Noel Coward,a witty and urbane man,was friends with Louis Mountbatten.Mr Coward,a long-time admirer of all things naval,was commissioned to write a story loosely based on the loss of Mountbatten's shi"
672,1.3624746799468994,"Contains spoilers. <br /><br />The British director J. Lee Thompson made some excellent films, notably 'Ice Cold in Alex' and 'Cape Fear', but 'Country Dance' is one of his more curious offerings. The"
391,1.3638371229171753,"Diana Guzman is an angry young woman. Surviving an unrelenting series of disappointments and traumas, she takes her anger out on the closest targets.<br /><br />When she sees violence transformed and "
910,1.366243839263916,"Bela Lugosi is not typecast in this fantastic twelve-part adventure serial, playing the lead as Frank Chandler/Chandu the Magician, enjoying his role as a representative of the forces of White Magic p"
2924,1.3673679828643799,I have given this film an elevated rating of 2 stars as I personally appear in minutes 42 and 43 of the film....the road side bar scene in Russia. In this scene the director of the movie offered me th
1968,1.3697082996368408,"Doppelganger has its moments, but they are few and far between.<br /><br />Essentially, this is a grade B blend of pop-psych thriller, ghost story and horror. Drew Barrymore plays a young woman who is"
2923,1.3711717128753662,"Michael Williams, who works for BBC, finds a somehow impressive Italian picture which gets mixed in the material of his ongoing task titled DIABOLICAL ART: A DOCUMENTARY. But since his wife's mysterio"
1803,1.371654987335205,"What Hopkins does succeed at with this effort as writer and director is giving us a sense that we know absolutely no one in the film. However, perhaps therein lies the problem. His movie has a lot of "
2083,1.3717228174209595,"Amazing. That's what you'd say if you sat through this film. Simply, incredibly, amazing. It's actually so amazing that anyone was stupid enough to dump money into making this monstrosity that you sim"
686,1.371870517730713,"I confess to have quite an uneasy feeling about ghosts movies, and while I sometimes enjoy the genre when it comes to horror, but when it comes to comedies, they really need to be crazy to be funny. '"
1933,1.3722755908966064,This movie forever left an impression on me. I watched it as a Freshman in High School and was home alone that night. I think I lost all respect for Robert Reed as an actor having been a huge fan of t
3030,1.3734906911849976,"I have never seen any of Spike Lee's prior films, as their trailers never caught my interest. I have seen, and admire Denzel Washington, and Jodie Foster's work, and have several of their DVDs. I was,"
2779,1.3737270832061768,Interesting film about an actual event that took place during the Civil War in Vermont. It kept my attention to the end and I don't regret viewing it. I haven't ever read any on this raid incident so 
1251,1.3742798566818237,"High heels are tricksy things. They can elevate women (or cross-dressing men) to newfound heights, put forward a sharp statement of style and bring a touch of fragile elegance. Alternatively, they can"
1784,1.3742914199829102,"Okay, now, I know there are millions of Americans who believe in The Rapture: that moment when all people born again in Christ will be raptured up to meet God and all the rest of humanity will be left"
1160,1.3751145601272583,"I had a recent spectator experience with The Perfect Witness (2007) because the NetFlix computer recommendation engine suggested I watch this film. Apparently, at some point, I told it how much I like"
1730,1.3759377002716064,"I am a huge Ziyi Zhang fan and will go to any film to see her which is what took me to Purple Butterfly. As much as I wanted to like this movie, I have to agree with many others who have commented on "
2164,1.3766065835952759,"This 1970 hit film has not aged well, but frankly, it was not that good when it was released. Yet, it was a hugely popular success perhaps because the idea of fatalistic young love must have appealed "
729,1.3766741752624512,"Very strange but occasionally elegant exploitation movie with no real story, but benefiting from its stunningly ravishing lead actress and a handful of nice, gruesome make-up effects. Daniella is a be"
1041,1.3777713775634766,"I saw this film first in the Soviet Union and many erotic scenes were simply edited out by the censorship committee. But then, in Poland in 2000, I watched it in a complete form. And so what? The plot"
538,1.3783016204833984,"I am not a big fan of horror films, and have only seen a handful of them (and none of the ""Halloween""s or ""Friday the Thirteenth""s) - but I can appreciate a frightening horror film not because of gore"
3059,1.37901771068573,"For every series that makes it to television, a 100 ideas are formed, 50 scripts are written, 15 pilots are made, and one, just one, actually makes it to production. From such a selection process, we "
1575,1.3794407844543457,"Think of this pilot as ""Hawaii Five-O Lite"". It's set in Hawaii, it's an action/adventure crime drama, lots of scenes feature boats and palm trees and polyester fabrics and garish shirts...it even sta"
1048,1.3796162605285645,"We all know a movie never does complete justice to the book, but this is exceptional. Important characters were cut out, Blanca and Alba were essentially mushed into the same character, most of the su"
2350,1.3797062635421753,A thematic staple of cinema since its inception is that genre involving seductive women whose wiles and means entice susceptible men not only into their arms but also into dire circumstances that typi
2416,1.3803552389144897,"As has been noted, this formula has been filmed several times, most recently as ""You've Got Mail"", with Tom Hanks and Meg""Trout Pout"" Ryan. Of the several versions, this is my least favorite. The prob"
2231,1.381489872932434,"I really wanted to like this western, being a fan of the genre and a fan of ""Buffalo Bill,"" ""Wild Bill Hickok,"" and ""Calamity Jane,"" all of whom are in this story! Add to the mix Gary Cooper as the le"
660,1.382630467414856,"During the first 3 seasons Fairly Odd Parents was as tasty as hard candy, bright and sweet and addictive. Now it's as tasty as Pepto-Bismol. And unfortunately Pepto-Bismol is what you'll need after vi"
1222,1.3827301263809204,"This Is Pretty Funny. ""Saturday The 12th"", a?... Great Work... I Laughed Every Minute of the movie... This Is Like ""Scary Movie"" for the 1980's. great STUDENT BODIES-styled gags...<br /><br />Too Bad "
2340,1.3829460144042969,"This is pretty much the first Jason Scott Lee film I've seen. I say pretty much, because I have also seen Soldier, in which he plays the villain... but from what I've heard, it's not considered a Jaso"
415,1.384392499923706,"Not exactly my genre, this straight-to-DVD street fight action is one I only encountered due to a friend putting it on whilst we had a few beers. I'm relatively open minded, and quite a fan of Eamonn "
2267,1.3844530582427979,"Well...i was going to wait till this came out on video to see it, and i wish i had, I actually caught scary movie 2 on cable the other day, and it made me yearn for more of the same, what i got was AI"
3055,1.385469675064087,"As a Dane I'm proud of the handful of good Danish movies that have been produced in recent years. It's a terrible shame, however, that this surge in quality has led the majority of Danish movie critic"
86,1.386271357536316,"I must admit I burst out laughing when I saw one reviewer compare this to LOTR. Well yes, if you exclude the dwarfs, the cast of thousands, the great special effects, the big battles, the strong chara"
1917,1.3869073390960693,When I was kid back in the 1970s a local theatre had Children's Matinees every Saturday and Sunday afternoon (anybody remember those?). They showed this thing one year around Christmas time. Me and so
944,1.3880592584609985,"Cynthia Rothrock,(China O'Brien),""Manhattan Chase"",2000, made this film enjoyable to watch and of course,e this cute petite gal burned up the screen with her artistic abilities and hot sexy body. Chin"
2677,1.3888431787490845,"Hi, Everyone, If you saw ""Singing in the Rain,"" you remember the scene of Gene Kelly dancing in the rain. You also remember the dance number of Donald O'Connor, ""Make 'em Laugh."" If you saw ""Royal Wed"
2963,1.3891469240188599,"If this is your first time experiencing the wonders of cinema, if you've never seen a ""Moving Picture"" before, you'll think this movie is a child of the gods. BUT if you've seen a movie, a TV show, ev"
127,1.3891677856445312,"This picture reminds me of a Keneth More picture from 1957 called The Admirable Crighton"" whilst on the boat he was a servant and on the island he became the master and upon being saved reverted back "
1926,1.390027642250061,"""The seventh sign"" borrows a lot from ""Rosemary's baby"" and ""the omen"" (it actually blends the two stories).Even its title recalls Bergman' s ""the seventh seal"" .<br /><br />Nevertheless,it begins wel"
2745,1.3908054828643799,"The author sets out on a ""journey of discovery"" of his ""roots"" in the southern tobacco industry because he believes that the (completely and deservedly forgotten) movie ""Bright Leaf"" is about an ances"
2744,1.390909194946289,Paint by numbers story and mediocre acting saved by some authentic color - and a few moments that are really wonderful and deeply felt. It does effectively capture the delicate transition of a girl in
2730,1.3920838832855225,"This movie is very important because suggested me this consideration: sometimes you can wish to be sick ... sometimes you can wish to have a syndrome ... sometimes, for example, you can wish have Gold"
1496,1.3921715021133423,"There are probably more people afraid of the dentist than of, let's say, little monsters or scary looking dolls. Which makes it a perfect subject for a horror movie, really.<br /><br />Dr. Feinstone ("
1954,1.3931678533554077,"I'm only rating this film as a 3 out of pity because it attempts to be worthwhile. I love to praise a great movie and I'm not biased toward ""male"" movies. Legally blonde was an excellent film. Georgia"
1907,1.3957934379577637,OK..this movie could have been soooo good! All generations have been exposed to Thunderbirds and have come to love it and this film had some of the features one would look for in a good thunderbirds m
2938,1.3970110416412354,"The second in the Vacation series is easily the least enjoyable one, as Clark Griswold wins a trip for the whole family to Europe.<br /><br />The tasteless, below the belt humor that worked so well th"
272,1.397627830505371,"I don't get this. The movie obviously has a pretty good budget. It has very good cinematography. It has nice pacing, good editing and pretty good directing too. Then WHY OH WHY didn't they hire someon"
1819,1.398105502128601,Having seen men Behind the Sun I guess I hoped for an evolution in style & technique to match the larger scale of this movie. I was also quite interested to see someone make a hard-hitting fact-based 
2942,1.399463415145874,"Having just recently re-viewed ""Lipstick"" for the first time in a few decades, I backed it with ""Descent"" even though I have heard more negative comments than good from other film friends with tastes "
2635,1.4005130529403687,I just saw Adam Had Four Sons for the first time and the thing that struck me was that I believe that the model used was Theodore Roosevelt and his four sons. They were approximately the same ages as 
2322,1.4009581804275513,"There's no denying the first Azumi film was a commercial product; it was an adaptation of a popular manga and had cast of young, attractive actors and certainly wasn't lacking in the budget department"
361,1.4034844636917114,"It's my opinion that when you decide to re-make a very good film, you should strive to do better than the original; or at least give it a fresh point of view. Now the 1963 Robert Wise telling of Shirl"
584,1.403566837310791,"This was one of those films that got a ton of play on the airwaves in the early 1970's, usually on the ""4am Movie"" or one time, on the 7:30 PM ""Channel 6 Big Movie"" and still another on Creature Doubl"
566,1.4040688276290894,"not your typical vamp story, not bram stoker or anne rice here. a truly original vampyre story. these vampyres are genetic mutants who the sunlight don't bother. they are pure evil to. <br /><br />the"
1484,1.4052687883377075,"We all knew even before it aired, the Ron Moore mini-series is no Battlestar Galactica. That's fine. It just means it must stand on its own. It can't lean on Battlestar Galactica. If it's any good, it"
287,1.4060720205307007,"I was looking forward to seeing John Carpenter's episode in Season 2 because his first, Cigarette Burns, was by far the best from Season 1 (and I did like other episodes from that season). Oh, how I w"
124,1.406951665878296,"It Could Have Been A Marvelous Story Based On The Ancient Races Of Cat People, but it wasn't.<br /><br />This work could have been just that; marvelous and replete with mythological references which k"
426,1.4075697660446167,"Once in a while, a movie will sweep along that stuns you, draws you in, awes you, and, in the end, leaves you with a renewed belief in the human race from the artistry form. This is not it. This is an"
690,1.4082013368606567,"This movie tackles child abduction from the point of view of a Mom (lisa Hartman Black) who acts like a man would in an action thriller. Unlike other movies where the focus is on the Police, here the "
1116,1.4095057249069214,"After seeing only half of the film in school back in November, today, I saw that it was on Flix channel and decided to watch it to see the rest of it and to write a new review on it.<br /><br />The bo"
2154,1.409986972808838,This movie is similar to the play entitled 'Blithe Spirit' written by Noel Coward. The plot of a ghost wife and a medium are strongly linked to Coward's writing. I'm surprised that movies of this natu
313,1.4101506471633911,"Think ""stage play"". This is worth seeing once for the performances of Lionel Atwill and Dwight Frye. COmpare the Melvyn DOuglas in ""Ghost Story"" with the Melvyn DOuglas of this film. Are there vampire"
336,1.4109365940093994,"I liked it, i really did. Please don't think that i'm an idiot but i have to admit that i enjoyed this film. I expected it to be crap, it was crap, but sometimes its OK to relax and watch a crappy fil"
279,1.411592721939087,"I love Seth Green. His appearances on THat 70s' Show is always worth watching but last night, I felt the show needed to overhauled. Four single young guys inherit a New York City apartment that most o"
1269,1.412050485610962,"Pet Sematary , though a nice 80's Horror movie, with a nice Director and atmosphere, IS a copy of the Italian movie ZEDER by Pupi Avati. It's clear that Stephen King has copied almost all the ideas fr"
380,1.4122731685638428,"When I was seventeen I genuinely believed Elvis to be the king of rock and roll, and not only did I wish to see all 31 of his ""character"" movies, but it was my ambition to own them, too. What an excep"
1580,1.4135445356369019,"I actually didn't mind the Geico commercials the first 50 of so times I saw them and even found them to be a bit wry and amusing, BUT SERIOUSLY! This is the BEST thing that these people could come up "
1019,1.414679765701294,Man oh man! What a piece of crummy film-making! But this is a guilty pleasure from my childhood even though I hate to admit it. They showed this movie on my basic cable system all the time. Where I gr
3044,1.4149324893951416,"If you're watching this without an inkling of an idea what the story is about, then you're in for quite the surprise. Even then the synopsis has painted a picture of a rather sane storyline, but the a"
1996,1.4149352312088013,1st watched 5/26/2002 - 4 out of 10(Dir-Michael Almereyda): Weird story about a druid witch who tries to capture eternity by inheriting her granddaughter's body. At least I think that was the relation
2091,1.4157084226608276,"""True"" story of three girls who go into the wilds of Connecticut and end up hunted by a maniac in the woods. This is the sort of film that would have played in the drive ins across America thirty year"
138,1.4176666736602783,"and it did. It is through my experience that when a horror film reaches ""franchise"" status, and subsequent titles are released thereafter, they all, in turn, become stricken by one inevitable factor: "
393,1.418258547782898,"Let me just say I loved the original Boogeyman. Sure, it's a flawed clichéd 80s horror movie, but hey those types are fun to watch! And plus it gave us something a bit different. So I gladly bought it"
954,1.4202412366867065,"Okay, I've always been a fan of Batman. I loved the animated series, and even Batman Beyond. I even read a batman comic now and then. So as can be imagined--I was a little excited when I heard about t"
1678,1.421720027923584,"I have two good things to say about this film: the scenery is beautiful and Peter Falk gives a good performance (considering what he had to work with in terms of dialog and direction). However, that s"
958,1.4224357604980469,"I love science fiction, I am fascinated by Egyptian mythology and I appreciate digital animation. I figured a movie that combines these three would be at least enjoyable. I could not have been more wr"
1764,1.4225032329559326,OK - I ADORE this film...I will credit this movie - alone - for making me such a die-hard horror fanatic. I could never watch this movie alone. I've also heard many many stories of the effect it had i
702,1.423120379447937,"'The Curse of Frankenstein' sticks faithfully to Mary Shelley's story for one word of the title, which wouldn't be so bad if the changes were any good at all. The tragedy of the creature destroying Fr"
2795,1.4233505725860596,"As a girl, Hinako moved away from her small village to Tokyo, leaving behind her two best friends, Fumiya and Sayori. She returns as a young woman, surprised to find that Sayori died when she was a te"
312,1.4234498739242554,"I don't usually write a comment when there are so many others but this time I feel I have to. I have spoken of taste in another review, saying it's all in the eye of the beholder but when it comes to "
421,1.4235239028930664,"This is a wonderfully goofy example of a self produced, written and directed vanity project ...while I was working as a crew member John Carradine commented to me (before the burning at the stake sequ"
793,1.4236074686050415,"Recherche is a good word to describe this movie.<br /><br />Let's say every movie has a selling point, a gimmick. Transformers' gimmick is the awesome effects as well as fan boys nostalgia. Sleepless "
1778,1.4246937036514282,"I fell asleep on my couch at 7:35pm last night watching Larry Sanders (I usually DirecTivo it, but not last night). Woke up at 3am (invesment banker on the west coast), and was fascinated to see this "
889,1.4258151054382324,The movie has a good start portraying an interesting and strong Shannon Lee and introduces two very simpathetic side characters through the first half. But later something happens and all the sudden S
2202,1.4267888069152832,"I watched this film a long time ago (aprox 10 years or so) and liked it then. I remembered it the other day and decided to watch it again. The second time around was not pleasant. The acting is 'so,so"
2977,1.427995204925537,"Lindsay Anderson was very much a European film maker , whereas the likes of David Lean , Ridley Scott and Alan Parker make spectacular movies involving visuel scope Anderson`s movie are more about soc"
915,1.4290611743927002,"If I had not read Pat Barker's 'Union Street' before seeing this film, I would have liked it. Unfortuntately this is not the case. It is actually my kind of film, it is well made, and in no way do I w"
2494,1.4297425746917725,Alright normally i am not as harsh on sequels especially if the first film is done well and was ultimately a good movie. As for 1999 i feel that one of the top five films was Cruel Intentions. It had 
