,score,review
1199,-0.8841084241867065,"Three girls (an all-female media-crew, including cult-actress Barbara Bach, no less) visiting a small town to cover a festival, end up renting rooms in a house they should have avoided like the plague"
1919,-0.8833971619606018,A bunch of popular high school students play a cruel joke on nerdy Marty (a sympathetic performance by Simon Scuddamore) which leaves him hideously disfigured. Five years later the gang returns to the
80,-0.8823019862174988,The first 2 parts seek to reduce to absurdity the rise of wasteful wars and rule by nationalist barbarians. The 3rd part speculates that progress and exploration toward the moon and beyond is the key 
1718,-0.8812419772148132,"Have you heard the story about the reluctant heroes who were hired by a King to slay a dragon? Oh, you have? Was it set in a world entirely composed of small islands floating above clouds, and did the"
769,-0.8800167441368103,STAR RATING: ***** Unmissable **** Very Good *** Okay ** You Could Go Out For A Meal Instead * Avoid At All Costs <br /><br />Stuck-up career bitch Kate (Franka Potente) heads to the London undergroun
1566,-0.8789945840835571,"Running Man viciously lampoons the modern-day American media complex, and hits its target dead-center. It may be an easy target, but they pull it off none the less. RM effortless takes on pro-wrestlin"
116,-0.877320408821106,"Worst movie of all time? Wow, whoa now. You cannot be serious.<br /><br />Maybe it's all about what you expect a movie to do to you. I live in Oregon, so I got to enjoy the beautifully-filmed shots of"
1159,-0.8772660493850708,"Everything is idyllic in Suburbia when the little family moves in, as the father have got a new job in a computer company there. But no paradise would be complete without its snake. Strange things hap"
696,-0.8766968846321106,Kureishi hasn't exactly been blessed with movies that justify the quality of his writing. Recent adapted travesty's like 'Intimacy' have ruined great writing. But The Mother surpasses all his previous
515,-0.8762809634208679,"As a community theater actor who works hard at it but doesn't take acting too seriously, I'm always amused by those who treat it as Great Art. This movie skewers the ""Actor's Craft"" mercilessly while "
346,-0.876246988773346,"I sometimes grow weary of reading reviews of some of Hitchcock's lesser known films, because almost every single one starts out with someone saying this film is grossly overlooked or this is a hidden "
1112,-0.8757644891738892,"I can not quite understand why any of the ""reviewers"" gave this documentary ""0"" other than for political reasons. No, the film did not investigate both ""sides"" of the story, but then surely one film i"
125,-0.8744118809700012,"I had watched several days film shooting of this movie that summer,the end result was just two scenes in the movie. The location was Sylvan Lake in the Black Hills. Bring the wagon,stop the wagon etc "
2017,-0.8738126158714294,"this movie probably had a $750 budget, and still managed to surpass Titanic. i rented this the day i crashed my mom's car, and it was the only thing that cheered me up beyond belief! it has to be tied"
1832,-0.8731328248977661,". . . or type on a computer keyboard, they'd probably give this eponymous film a rating of ""10."" After all, no elephants are shown being killed during the movie; it is not even implied that any are hu"
1487,-0.8720763325691223,"What can I say about it?It's another Hollywood's horror flick with very high budget(80 million dollars).Not scary at all,it offers us only a few thrills and one really creepy sequence with skeleton in"
370,-0.8712263703346252,"Penny Princess finds American working girl Yolande Donlon the inheritor of a small kingdom that lies in that triangle where France, Italy, and Switzerland meet called Lampidorra. It seems as though th"
1122,-0.8702834844589233,"Although I gave a rating of ""9"", my expectations were higher than what the film delivered. I would have been happier had there been more deep diving since I am a diver myself, but it was supposed to p"
876,-0.8702651858329773,"It's actually a good thing Sean Connery retired as James Bond, as I'm sure he wouldn't be able to keep up in the nowadays spying-business, where fast cars have been replaced with hi-tech brainwashing "
924,-0.8689404726028442,"I've been disappointed, if not surprised, at the lack of appreciation this film has received. Once again, Billy Zane proves he's more than just a Hollywood pretty boy in a silent performance that comb"
240,-0.8645504117012024,Dark comedy? Gallows humor? How does one make a comedy out of murder? It can be risky business as the viewer is required to let go of their moral values and laugh at the antics of a man who kills peop
1875,-0.8634230494499207,I really thought this wasn't that bad. Not a great work of art but Dermot M was the stronger performer by far. Patricia Arquette was overacting much of the time. He was actually playing cello which wa
234,-0.8633266687393188,"Seven Pounds, this was the movie where I was just convinced Will Smith is really going for the ""I'm going to make you cry"" films. One thing I can give him a ton of credit for, the man can cry. My only"
446,-0.8629831075668335,"De Sica is becoming one of my favorite directors, but this one was a hit-and-miss for me. A grinning idiot youth becomes the leader of a community of illegal settlers in a deserted area outside Milano"
1685,-0.8624569177627563,i don't care if you'd like my comment or no but i think that you who write that the movie isn't good..you're so obsessed by the films of Hollywood that you can't see how good is this movie i'm not a f
363,-0.8620233535766602,"American playwright Howard W. Campbell, Jr. (played with a musty obsolescence by Nick Nolte) lives happily in Germany with his actress wife, Helga Noth (Sheryl Lee) before the beginning of World War I"
862,-0.8613890409469604,The person's comment that said that Pat Robertson is evil and his program is evil has nothing to compare what evil and righteous is. His definition of evil is the opposite of evil. The Bible itself sa
1138,-0.8611854910850525,Documentaries of this kind are often very opinionated. This film seems to take all opinions out and let the viewer decide what to do with the information provided. It is sad the conditions these poor 
1009,-0.8600926995277405,"This is a family film, which to some people is an automatic turn off. It seems that too many people do not want to see films that are not loaded down with failing arms and legs, gratuitous violence an"
771,-0.8586564660072327,"A country-boy Aussie-Rules player (Mat) goes to the city the night before an all-important AFL trial match, where he is to be picked up by his cousin. And then things go wrong.<br /><br />His no-hoper"
752,-0.8578727841377258,****SPOILER ALERT**** All throughout Australia the summer turned into a deluge of rain and hail stones the size of baseballs that was causing havoc in coastal cities like Sydney. It's under these hect
847,-0.8576784729957581,"Honestly, I was expecting to HATE this one, and really only checked it out because Jenna Jameson is in it...but I have to say I got a kick out of EVIL BREED. A group of college kids and their teacher "
1166,-0.8561095595359802,"A lot is dated in this episode (just like most Twilight Zone episodes), such as the Woman's incredibly sexist military ""uniform."" And some things are so unbelievable, like the easy availability of cle"
1655,-0.8555731773376465,"But how can you stand to mange a baseball team that can't win. For George Knox, it is not easy. As the movie opens, Roger Beaumont (Joseph-Gordon-Levitt) and his best friend J.P (Milton Davis Jr.) are"
1460,-0.8544119596481323,This was the Modesty that we didn't know! It was hinted at and summarized in the comic strip for the syndicates to sell to newspapers! Lee and Janet Batchler were true Modesty Blaise fans who were giv
1680,-0.8514350056648254,"This is unlike any other movie, the closest thing I can compare it to is a Woody Allen film... But where as Woody Allen is constantly fathoming human foibles Bret Carr appears to be trying to figure o"
1788,-0.8502264022827148,"I'm not a John Cleese completist (although I thought ""Fawlty Towers was brilliant), but I am a fan, and when I saw this sitting, neglected, on a shelf at my local Blockbuster, I decided to give it a t"
533,-0.8489434719085693,"First of all, I don't understand why some people find this movie so anti-american. Sure, there are moments when the U.S. are accused directly, like at the segments of Youssef Chahine, Ken Loach and, t"
1587,-0.8487140536308289,"To make it short and not to spoil everything this film is about Kip (Giovanni Ribsi), a car thief, who messes up a big delivery of stolen cars (50 in total). He is then threatened to be killed by the "
1626,-0.8486040234565735,I read many commits when it was in the theaters and they were all bad....I think you have to be a certain type of person to enjoy these movies. If you are not a person that enjoyed the Waltons or Litt
113,-0.8473882675170898,"Had this film been put together a tad better, it would be up there with the best of Astaire and Rogers. As it is, it's a fine movie but overly long with a tedious subplot, i.e., Randolph Scott romanci"
925,-0.8472044467926025,A young girl surviving as a prostitute.<br /><br />A cheap hustler who wants to get the big score.<br /><br />They meet each other in Thailand. You may think by the opening titles it's going to be a v
955,-0.8467651605606079,"I watched this film sort of by accident, having bought it as the B side on The Omega Man DVD. The Omega Man was a bit of a disappointment - except for the beginning, which was clearly the inspiration "
1623,-0.8459118604660034,"The only part lacking in this movie is Shue's part as the daughter wanting to follow in her ""aunt's"" footsteps as a daytime soap star. Otherwise it would be a perfect 10.<br /><br />It seems that ever"
424,-0.8449588418006897,"Kate Miller (Angie Dickinson) is having problems in her marriage and otherwise--enough to see a psychologist. When her promiscuity gets her into trouble, it also involves a bystander, Liz Blake (Nancy"
1141,-0.8443208932876587,"The more I watch Nicholas Cage, the more I appreciate him as an actor. Watching this movie now (in 2005), I can see that it doesn't really fit into the genre of movies that was coming out in the early"
583,-0.8442094922065735,It's a shame that Deliverance is mainly known as the redneck rape movie and for Dueling Banjos. Even people that have seen the film can't get their mind off of that rape scene. It's not as bad as the 
872,-0.8419528007507324,"In it's time, this movie had controversy written all over it (like most of Verhoeven's projects).<br /><br />Containing very graphic depictions death-scenes; A parachute that doesn't open *smack* guys"
1748,-0.8418502807617188,"Good action show, but nothing new. This one took place high in the mountains, which showed some nice scenery and such. One man takes on a group of mercenaries, the lead flies, and he kicks butt. It co"
1300,-0.8412336111068726,"Yowsa! If you REALLY want some ACTION, check out the babes and bombs on this non-stop thriller! Veteran star MARTIN SHEEN leads a trio of supermodels on a mission to stop nuclear terrorism... but dire"
249,-0.8391497731208801,"I enjoyed Albert Pyun's ""Nemesis"" for its cheesy action and semi-complicated script. A lot of people complain about the ""confusing"" plot to the first film, which is probably why ""Nemesis 2: Nebula"" ha"
420,-0.8384407162666321,"Escaping the life of being pimped by her father(..and the speakeasy waitressing)who dies in an explosion, Lily Powers(Barbara Stanwyck, who is simply ravishing)sluts her way through the branches insid"
28,-0.8372327089309692,"Four teenage girlfriends drive to Fort Laurdale for spring break.Unfortunately they get a flat tire in Medley,Georgia and one of the girls witnesses a brutal murder deep in the woods.The local sheriff"
186,-0.8371641039848328,"Yesterday, I went to the monthly Antique Flea Market that comes to town. I really have no interest in such things, but I went for the fellowship of friends who do have such an interest. Looking over t"
608,-0.8357068300247192,"I entered my first comment on this film almost five years ago. Then, the ideas presented in the movie still seemed mostly fictional, if indeed they could ever transpire at all. Not any longer. Now, th"
1015,-0.8345703482627869,"This may be the only film that actually comes close to capturing on film the essentially uncapturable world of the American college experience of the late 60s-early 70s. Go ahead, name another movie t"
1018,-0.8329605460166931,"Talented detective Mr. Philo Vance (William Powell) cancels his overseas trip to investigate an apparently cut and dried case of suicide he has good reason to suspect is really something much more, a "
812,-0.8323962688446045,"I've never been huge on IMAX films. They're cool, but once you get over that initial rush of ""Whoa, it feels like flying!"" the movies themselves are usually pretty corny and ordinary. <br /><br />The "
858,-0.8317588567733765,"Reviewed at the World Premiere screening Sept. 9, 2006 at the Isabel Bader Theatre during the Toronto International Film Festival (TIFF).<br /><br />This had an interesting premise but seemed to go on"
371,-0.8303456902503967,"For those that were interested in knowing how exactly humanity came to be encased in big red pods that make me crave pomegranate, there is the duo of the ""Second Renaissance"" shorts. I'm not exactly s"
784,-0.8290328979492188,"White man + progress + industrialization = BAD. First nations + nature + animals = GOOD. Simple formula. Actually, in past days the same kind of propaganda was used to defend the status quo; now it is"
1586,-0.8255578875541687,"I happened on ""Shower"" in the foreign film section of my local video store and passed it over several times since from its cover it looked like a farce or comedy. I then lucked into a copy to purchase"
597,-0.8246042132377625,A classy film pulled in 2 directions. To its advantage it is directed by Wes Craven. On the downside the TV film budget shows what could have been so much more with a larger budget. It moves along as 
448,-0.8232924938201904,"The problem with the 1985 version of this movie is simple; Indiana Jones was so closely modeled after Alan Quartermain (or at least is an Alan Quartermain TYPE of character), that the '85 director mad"
1476,-0.822175145149231,"I really dislike both Shrek films. (Since their both ""PG"" and have words in them I would never say myself, so I disliked them.)<br /><br />But when it comes to ""Spirit: Stallion of the Cimarron,"" whic"
1861,-0.8217159509658813,"I saw this movie back in 1984, we first started watching ""This Is Spinal Tap"" and after 5 minutes we were ready to fall asleep. So we went instead to see this movie. If you have any conspiracy theory'"
2018,-0.8207712769508362,Not a bad film. Somehow I was made to actually root for the Iranians to win the game played in the movie even though I don't know anything about soccer and am not a fan. The ending on the bus was exhi
1955,-0.8203577399253845,"I must admit I am a big fan of South Park and was expecting Basketball to be funny but nowhere near as good as it turned out to be! I think this is what happens when you mix David Zucker, Matt Stone, "
1423,-0.8195182681083679,"When American author Edgar Allan Poe visits London, he is approached by British journalist Alan Foster, who becomes the target of a peculiar wager. Not believing Poe's assertion that all of his macabr"
1224,-0.8176956176757812,I believe they were telling the truth the whole time..U cant trust anything in the wild... They family went through hell.Those poor boys too young to understand what was going on around them. But stil
1336,-0.8176865577697754,"Most of the feedback I've heard concerning Meatball Machine has been pretty mixed. A couple even saying that they think ""it sucked"". Well, to those people I say, get some f@ckin imagination and go f@c"
54,-0.8167773485183716,"The men can slaver over Lollo, if they like (or her lollos--she gave her name to a slang terms for breasts in French), but the ladies have an even tastier morsel in the divine Gerard Philipe, who is n"
570,-0.8128884434700012,"Typical 90's comedy, situational comedy similar to our modern day ""My Family"". Thatcher being the height of most political jokes, Bill (Belinda Lang) blames Thatcher for anything she can. ""Bloody That"
1183,-0.8127260804176331,"There's nothing really to dislike about ""The Odd Couple,"" and it's no surprise that Jack Lemmon and Walter Matthau make a hugely winning comedic team. But there's something so underdeveloped about Nei"
682,-0.8114078640937805,"Movies like this one, and C.R.A.Z.Y., make me very sad for American films with a gay subject matter. With the exception of Parting Glances and Brokeback Mountain, there are few other notable American "
1578,-0.8105508685112,"An ultra-nervous old man, ""Mr. Goodrich,"" terrorized by the news that a gang is stalking the city and prominent citizens are disappearing, really panics when someone throws a rock through his window w"
1619,-0.8061752319335938,"first, someone mentioned here that because this was released in ""limited"" quantity it means that it SHOULD be bad...that is exactly what the ""big five"" Hollywood studios would like everyone to think s"
429,-0.8046245574951172,"i wasn't a fan of seeing this movie at all, but when my gf called me and said she had a free advanced screening pass i tagged along only for the sake of seeing eva longoria and laughing at jason biggs"
326,-0.8040941953659058,"I must admit a slight disappointment with this film; I had read a lot about how spectacular it was, yet the actual futuristic sequences, the Age of Science, take up a very small amount of the film. Th"
399,-0.803855836391449,"Jason Bourne sits in a dusty room in with blood on his hands, trying to make sense of what he's just done. Meanwhile, a CIA chief in NYC outlines the agency's response to what's just happened on scree"
1350,-0.800839900970459,"I agree that the movie is a little slow at spots having many scenes of mundane everyday life and no dialog. And I wasn't impressed right after I watched it. However, after a few days, I realized that "
313,-0.7992657423019409,"It begins with several of the principles on a stage run to Albuquerque. Gabby Hayes(Juke, sounds like Duke) is the driver and begins his usual tirade against women in general, with his girlfriend Pear"
477,-0.799227237701416,"Two thirds of nearly 2,000 IMDb users who have voted on this film have rated it at 8, 9 or 10 and one user reports wearing out six videotapes (Was this a record, or merely a faulty VCR?). Although the"
1495,-0.7986131906509399,"Election marks the 2nd trial society theme movie directed by Johnnie To.<br /><br />To marvellously casted Simon Yan and Tony Leung Kar Fai as Lok and Big D, as the two trial members who were chosen a"
202,-0.7979708909988403,"A friend lent me this DVD, which he got from the director at a festival, I think. I went in warned that some of the technical aspects of the movie were a bit shaky and that the writing was good but no"
874,-0.7967910766601562,"Having ran across this film on the Fox movie channel on a lazy Friday afternoon, I can think of no better way to spend a lazy Friday evening then putting in my two cents worth. Especially when you con"
642,-0.7957032918930054,"What is most disturbing about this film is not that school killing sprees like the one depicted actually happen, but that the truth is they are carried out by teenagers like Cal and Andre...normal kid"
968,-0.7952953577041626,"There's a lot going on in The College Girl Murders. A mad scientist creates an almost undetectable poisonous gas. Before he can reap the rewards of his discovery, the scientist is killed by a hooded, "
817,-0.794235348701477,The movie wasn't all that great. The book is better. But the movie wasn't all that bad either. It was interesting to say the least. The plot had enough suspense to keep me watching although I wouldn't
1075,-0.7942318916320801,"Karen (Sarah Michelle Gellar), an exchange student in Japan who is just beginning to do some social work, is sent to aid an elderly semi-catatonic woman, Emma (Grace Zabriskie), after her previous car"
1707,-0.7937207221984863,"After ""Star Wars: A New Hope"" redefined science fiction, and ""The Empire Strikes Back"" redefined ""Star Wars"", it's hard to believe that the third and final film of this trilogy can manage to be as goo"
451,-0.7933375835418701,"I have personally seen many Disney movies in my lifetime, though absolutely none of them match up in any way to Bedknobs and Broomsticks. Although I personally wouldn't have crossed live-action with a"
556,-0.7880509495735168,"Seven Pounds stars Will Smith as Ben Thomas, an IRS collection agent who has an ulterior motive for meeting those who have gotten behind on their tax payments. Thomas caused the deaths of seven people"
1902,-0.7871428728103638,"I'll keep this one quite short. I believe that this is an extraordinary movie. I see other reviewers who have commented to the effect that it's badly written, poorly shot, has a terrible soundtrack an"
1723,-0.7863679528236389,"Guys and Dolls is a movie itching for a remake. It was made forty-eight years ago. Its two main stars are either dead or 409 pounds. Although a remake, with big stars now, would be box-office success,"
269,-0.786014974117279,"I was the Production Accountant on this movie, and I also got to do some voice-over work on it, so I'm not entirely unbiased, but if it were awful, I would say so. I thought it was a fun film, not a c"
1915,-0.7847368121147156,OK. There are people who should not see this movie.<br /><br />1) Don't see it if you don't like satire or black humour. 2) Don't like it if you got offended by _The Watchmen_. 3) Don't see it if you 
1242,-0.7833025455474854,"I guess that everyone has to make a comeback at some point. And that's exactly what embarrassed Taft resident Jack Dundee (Robin Williams) intends to do in ""The Best of Times"". Yep, the man who went a"
1743,-0.7832598686218262,"In a year of pretentious muck like ""Synecdoche, New York"" a film born out of Charlie Kaufman's own self-indulgence, comes a film that is similarly hard to watch but about three times as important. ""Fr"
508,-0.7819039821624756,"Life's going not to badly for Harry Mitchell, he's an ex-air force major (plus nifty little pension I imagine), who's raking in the cash for a patent he's developed (fusing titanium and steel via expl"
845,-0.7811431884765625,I got a free pass to a preview of this movie last night and didn't know what to expect. The premise seemed silly and I assumed it would be a lot of shallow make-fun-of-the-virgin humor. What a great s
1302,-0.7797774076461792,A best-selling book about honour killings in Jordan is withdrawn by its publishers after allegations surface that the story has been fabricated; associated with other allegations of its author's past 
26,-0.7774377465248108,"I would like to know why John Amos left the show, and how did he die off the show again? I couldn't relate to everything, but sometimes they hit home with the problems they were facing. By the way, di"
1371,-0.7763648629188538,"I love cinema so what I'm about to confess embarrasses me deeply. I had given a thumbs down to ""Che, Parts 1 and 2"" without having seen the film. Terrible I know. But I felt into a trap perpetrated by"
1081,-0.7744733095169067,"A thin story with many fine shots. Eyecatchers here are the three ladies from the D.R.E.A.M. team. And, to a lesser extent, the guy accompanying them. Traci Lords convincingly acts out the female half"
337,-0.7744457721710205,"I had tried to rent this on many occasions, but was always with the girlfriend, who, as a general rule, usually rejects heist flicks and ensemble comedies with the comment ""Uhm... looks good, but i'm "
1196,-0.771662712097168,"Students often ask me why I choose this version of Othello. Shakespeare's text is strongly truncated and the film contains material which earned it an ""R"" rating.<br /><br />I have several reasons for"
472,-0.771562397480011,"I was in the film too, but i don't know if they actually put this scene in. On the way back from a school trip (in 2005) we stopped at a service station at the same time as they were doing the film, a"
1020,-0.7706026434898376,"OK, first of all, ignore the last person' review. They admit to falling asleep through it so it's no wonder they didn't understand what was going on!!! As thriller/horrors go, this film ain't too bad,"
1101,-0.7696866989135742,"This movie has its ups and downs, but to me the good stuff in this movie very much outweighs the bads...<br /><br />What's not so good about the movie are indeed sometimes the dialogue, the sounds, th"
1899,-0.7685884833335876,"In Iran women are prohibited from attending live sporting events because of the fear that they will be ""corrupted"" by bad language, close proximity to thousands of men, and the fact that there are no "
743,-0.7677202820777893,You'd be forgiven to think a Finnish director from Helsinki would be no good at directing an American horror movie (especially one entirely located inside a US prison) - see this to prove yourself wro
1732,-0.7666069269180298,"Eva (Hedy Lamarr) has just got married with an older man and in the honeymoon, she realizes that her husband does not desire her. Her disappointment with the marriage and the privation of love, makes "
1509,-0.7652985453605652,"I just got this video used and I was watching it last night. The acting started out extremely bad (hey------hey------twister) but got very good soon after wards. The tornadoes looked extremely fake, a"
1997,-0.7638983726501465,It sounds a bit awkward to call a film about war and holocaust shocking since many of us will know only too well of the horrors that war and violence brings. By using the adjective 'shocking' I do not
1514,-0.7634454965591431,"Bellocchio refers to this as a mainly political movie, a description of the revolutionary movement in Italy, but that seems more metaphor than reality. Well, almost everything in the movie seems like "
442,-0.762444019317627,"I won't claim to be a fan of Ralph Bakshi, because i am not. I have only watched 5 of his animated films so far: Coonskin, Wizards, Fritz the Cat and Lord of the Rings and finally ""Fire and Ice"". What"
1464,-0.7623459100723267,"Young beautiful Eva (Hedy Lamarr) marries an older man (Zvonimir Rogoz). Unfortunately he can't satisfy her sexually and ignores her. Frustrated she goes home and plans to get a divorce. Then, one day"
1451,-0.7623283863067627,"I'm not entirely sure Rob Schmidt qualifies as a ""Master"" in the genre of horror, since he previously just directed one horror film called ""Wrong Turn"" and that one was actually just was slightly abov"
867,-0.761317789554596,"All i hear about is how poorly the animation is done. It may not be up to par with what everyone expects, but look at it this way. Would you expect perfection in hell? It is my belief that the animati"
136,-0.7602991461753845,"I'm biased towards any movie that paints a luxuriant picture of Italy - in my opinion the most romantic country in the world. Unfortunately the movie was rather short, unusually so for a period piece,"
1678,-0.7595868110656738,"My friend had the idea of watching the animated LOTR after seeing the Peter Jackson Return of The King. So I finally bought it off e-bay, thinking right from the start it was going to suck. Actually, "
1383,-0.7577255368232727,It is Queen Victoria's misfortune to be defined as an historical figure according to her relationships with men.Shortly after she succeeded to the throne she came under the influence of her Prime Mini
560,-0.7570812106132507,"Romantic comedies can really go either way, you know? You'll see one that's really sappy, and you'll think you want something more realistic. Then, you'll see one that's realistic, but it might be too"
277,-0.7566559314727783,Reading web sites on Bette Davis one can find instances where authors claim that there is nothing special about her acting. I even found a site which claimed that Bette Davis' success was probably due
1073,-0.7559621930122375,"As I've noticed with a lot of IMDb comments, certain reviewers seem to demand that every film they see have smugly intelligent plots that wallow in there own cleverness. I am not one of those people. "
92,-0.7550777792930603,"This review contains spoilers for those who are not aware of the details of the true story on which this movie is based.<br /><br />The right to be presumed ""Innocent until proven guilty"" is a basic e"
713,-0.7550688982009888,"It is projected that between 2000 and 2020, 68 million people will die prematurely as a result of AIDS. The projected toll is greatest in sub-Saharan Africa where 55 million additional deaths can be e"
1398,-0.7533207535743713,This films makes no pretentious efforts to hide its true genre -- a campy B movie. It will flat out tell you in the beginning the definition of campy. It should have also given the adjective meaning o
941,-0.7528054714202881,"Here's a decent mid-70's horror flick about a gate of Hell in NYC that just happens to be an old brownstone. Seems like there's lots of gates of Hell around, but of course this unwitting model happens"
918,-0.752701461315155,"This is NOT as bad a movie as some reviewers, and as the summary at the IMDB page for this movie, say it is. Why? First is the fact that in 1984 the movie makers were daring enough to confront, as one"
996,-0.7524802088737488,A fey story of a Martian attempt to colonize Earth. (Things must be pretty bad back on Mars.) Two state troopers investigate the scene of a reported UFO crash. Whatever landed is buried under the ice 
991,-0.7514084577560425,"almost every review of this movie I'd seen was pretty bad. It's not pretty bad, it's actually pretty good, though not great. The Judy Garland character could have gotten annoying, but she didn't allow"
1269,-0.7510368227958679,Richard Brooks' The Last Hunt was a film star Stewart Granger couldn't even stand to hear mentioned  he even tore up a vintage poster for the film when presented it for signing in his later years  b
1562,-0.7492684125900269,"New York playwright Michael Caine (as Sidney Bruhl) is 46-years-old and fading fast; as the film opens, Mr. Caine's latest play flops on Broadway. TV reviewers poke fun at Caine, and he gets drunk. Pa"
449,-0.7468555569648743,"This movie is cold, bare truth. Often we think ""oh no, that won't happen to me."" But it can. Drug smuggling is big money and often people are unknowingly (or tricked) into doing things for smugglers. "
1818,-0.7454219460487366,"***SPOILERS*** When undercover Brooklyn North Det. Eddie Santos, Nestor Serrano,was to meet his drug supplier Tito Zapatti, Larry Romano, in the Williamsburg section of Brooklyn in a buy and bust oper"
498,-0.7448742985725403,Screwball comedy about romantic mismatches in New York City. Peter Bogdanovich is obviously in love with all the women in his picture--he reveres them--yet Audrey Hepburn is (naturally) put a notch ab
1506,-0.7447067499160767,"I have always enjoyed the Pokemon movies. Yes, I know, all of them are very corny, mediocre in some certain areas and sure, even though they're aimed at little kids they're too adult in some fields to"
161,-0.7439656257629395,"If you haven't seen this obscure little charmer, you should seek it out. It is the story of a bumbling, wartime Sad Sack (Fred MacMurray) who is listed 4-F each time he attempts to join any branch of "
1025,-0.7427511811256409,"Some people loved ""The Aristocrats"" and others hated it, frequently walking out in the middle. Reactions to Eddie Izzard aren't likely to be that extreme -- if you can handle a transvestite comedian ("
1728,-0.7424725294113159,"The first of the official Ghibli films, Laputa is most similar to its predecessor Nausicaa, but whereas Nausicaa was a SF epic, this is more of an action comedy-adventure with a fairly weak SF premise"
127,-0.7409181594848633,"All the talent Mr. Sooraj Barjatya showed in his first 3 movies, I thought were all an accident because his 4th one Main prem ki diwani hoon was so bad. But I have to say it wasn't an accident. This g"
737,-0.7404243350028992,When I was over at Hollywood video I looked through their clearance out movies and there was DEMONICUS for five buckaroos plus fifty percent off! I saw it only once before and couldn't pass up this gr
811,-0.7391980886459351,"Having not seen the films before (and not being able to stand Matt Damon), I was reluctant to go see The Bourne Ultimatum when we were asked to see it for AS Film Studies. <br /><br />However, I was p"
523,-0.7385051846504211,"Richard Dix decided to retire and so Michael Duane took his place playing the role as Ted Nichols who meets up with a young French girl named Alice Dupres Barkley, (Lenore Aubert). This couple only kn"
85,-0.7345576286315918,"Why do I like DISORGANIZED CRIME so much? Why do I chuckle or laugh out loud any time I think of a dozen or more scenes from this movie? It's kind of hard to explain, but I'll give it a try. First of "
1297,-0.7337838411331177,"The 4th Pokemon movie made me cry when Celebi died. Don't you dare say that Pokemon sucks! I don't like it when people say that.... I've liked Pokemon for 5 or 6 years, so everyone should enjoy Pokemo"
790,-0.7334262728691101,"Remember Ralph Bakshi? The guy that was an animator on Terrytoons, then on Paramount Cartoon Studios, after that, he was a director on Fritz the Cat 1 & 2 and Heavy Traffic? Well, this is Coonskin. An"
1759,-0.7322877645492554,"I had nowhere to go. I was on a flight to Vancouver. I would probably have missed this film if I hadn't chosen Air Canada. Watched on a small screen in the back of the seat in front, I found this capt"
559,-0.7319784164428711,"The daughter's words are poetry: ""I can't go on another year. I got to get to a hotel room."" ""I lost my blue scarf in a sea of leaves."" ""The marble faun is moving in...he just gave us a washing machin"
82,-0.7303285002708435,Douglas Sirk directs this over-acted drama about the unhappy affluent. Kyle Hadley(Robert Stack)and Mitch Wayne(Rock Hudson) are boyhood friends with different looks on life. Kyle is the womanizing so
1437,-0.7297723293304443,"When I first read the plot of this drama i assumed it was going to be like Sex and the City, however this drama is nothing like it. The stories the characters seem more real and you empathise with the"
1669,-0.7264963984489441,"***SPOILERS*** Seething with hatred and revenge half breed Zach Provo, James Coburn, had spent the last 11 years on a chain gang planing his escape. What Provo want's more then freedom is to even the "
1340,-0.7261278033256531,"I'm a rather pedestrian person, with somewhat lowbrow tastes. However, I occasionally try to raise the bar on my cultural awareness. This movie was one of my attempts. I was in awe throughout the enti"
168,-0.7250267863273621,"The 40 Year Old Virgin, is about Andy Stitzer, a forty year old man who works in an electronic store and doesn't have much of a social life and is very awkward around women. Some of his co-workers at "
1918,-0.7239514589309692,"It's about an embezzler, Peter Ustinov, who infiltrates a British company, Texa-Conn or something like that, posing as a computer whiz and security expert. He secretly learns to hack into the computer"
493,-0.7222468256950378,"THE RUNNING MAN, along with TOTAL RECALL, is my favorite Schwarzenegger movie. No, this isn't 2001, but it's not meant to be. And the acting and script here isn't even up to par with other Arnie movie"
884,-0.7219110131263733,Other reviewers here seem to think this is an awful film. That's simply not true and a little unfair.<br /><br />The acting is of a good quality and the direction moves on with a decent fluidity. I do
765,-0.7216204404830933,A meteor drops from the sky and reawakens a plesiosaur that long ago used to terrorize the area around Crater Lake . As the monster eats the locals they try and find away of killing the monster.<br />
731,-0.7215356826782227,"This movie is essentially shot on a hand held camera by the actors in it. In some ways a mockumentary in other ways a video diary from killers it is full on account of a ""Columbine"" style attack. Whil"
809,-0.7212536334991455,"I didn't really know what to expect when going out to watch the film, apart from the slightly surreal basic plotline that a lonely man orders a Russian bride over the internet. That and it had Nicole "
1144,-0.7191870212554932,"With various Bogdanoviches and Gazzaras scattered throughout cast and crew ""They all laughed"" is very much a family affair.If you add the fact that B.Gazzara and Miss A.Hepburn had a brief but passion"
500,-0.7182872295379639,"When the Bourne Identity arrived five years ago I have to confess that I didn't think much of it. At the time I was eleven years old, so perhaps I was too young to really get into the storyline and un"
1589,-0.7172887325286865,"As if most people didn't already have a jittery outlook on the field of dentistry, this little movie will sure make you paranoid patients squirm. A successful dental hygienist witnesses his wife going"
684,-0.7161061763763428,"This movie is a little unusual in that it's got a very slim plot and the movie itself is done at a very slow and leisurely pace. While this makes it pretty different from the average Grant film, it is"
1220,-0.712373673915863,Bend it like Beckham is packed with intriguing scenes yet has an overall predictable stroy line. It is about a girl called Jess who is trying to achieve her life long dream to become a famous soccer p
